번호,제조사,제품명,가격,세부스펙,이미지,상품주소
63,ASUS,ASUS TUF Gaming X870-PRO WIFI7 W NEO 대원씨티에스,"391,710","AMD(소켓AM5) / AMD X870 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+1페이즈 / 80A / Vcore출력합계 : 1280 / 메모리 8600MHz (PC5-68800) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / 확장슬롯 PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x8) : 1개 / 저장장치 SATA3 : 2개 / M.2 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / 후면단자 HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 2개 / 랜/오디오 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 , 온도 센서 / 특징 SPS(DrMOS) / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/452/746/106/a3f402b20f144402bc7dbcc8c99c26e9.jpg?shrink=130:130&_v=20260921135043,https://prod.danawa.com/info/?pcode=106746452&cate=112751
64,ASUS,ASUS PRIME B840M-A-CSM 인텍앤컴퍼니,"144,250","AMD(소켓AM5) / AMD B840 / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 8+2+1페이즈 / [메모리] 7600MHz (PC5-60800) / 4개 / 메모리 용량 : 최대 192GB / EXPO / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex16(at x1) : 2개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , PCIe , NVMe / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 6개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 / [특징] 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/244/491/074/afd94cc792e24ba2863b7c5c0ae4fa1e.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=74491244&cate=112751
65,ASUS,ASUS ROG STRIX B850-A GAMING WIFI7 NEO STCOM,"389,000","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 14+2+2페이즈 / 80A / Vcore출력합계 : 1120 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] SATA3 : 2개 / M.2 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 8개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 / [특징] 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/765/670/122/ed0ed6d8ab7c42afaadf3b073a789a3b.jpeg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=122670765&cate=112751
66,ASUS,ASUS ROG CROSSHAIR 2006 인텍앤컴퍼니,"1,189,050","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 메모리 8600MHz (PC5-68800) / 4개 / 메모리 용량 : 최대 256GB / EXPO / 확장슬롯 PCIe버전 : PCIe5.0 / PCIex16 : 2개 (동시사용시 at x8) / 저장장치 SATA3 : 4개 / M.2 : 5개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , USB4 레인공유 / 후면단자 HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 6개 / USB C타입 : 5개 / 랜/오디오 유선랜 칩셋 : Realtek / 10Gbps, 5Gbps / RJ-45 : 2개 / 듀얼LAN / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC4082 / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 , 온도 센서 / 특징 DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/643/705/122/8bccf49fe8ae48efb97bea354648faf3.jpeg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=122705643&cate=112751
67,ASUS,ASUS TUF Gaming B850M-E WIFI 대원씨티에스,"238,990","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 8+2+1페이즈 / 80A / Vcore출력합계 : 640 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/303/121/097/ac435b92e349494c970ed55ad05469df.jpg?shrink=130:130&_v=20260921142604,https://prod.danawa.com/info/?pcode=97121303&cate=112751
68,ASUS,ASUS ROG STRIX B850-F GAMING WIFI7 NEO 대원씨티에스,"425,060","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+2페이즈 / 80A / Vcore출력합계 : 1280 / [메모리] 9000MHz (PC5-72000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] SATA3 : 2개 / M.2 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / USB3.x 20Gbps / USB3.x 10Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 9개 / USB C타입 : 3개 / [랜/오디오] 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/236/642/122/a015e5606de0475d91e92950d300d7c7.jpeg?shrink=130:130&_v=20260921135038,https://prod.danawa.com/info/?pcode=122642236&cate=112751
69,ASUS,ASUS TUF Gaming B850M-PLUS WIFI7 W 대원씨티에스,"270,620","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/361/120/097/991139685b944627955299d6b74029f2.jpg?shrink=130:130&_v=20260921105640,https://prod.danawa.com/info/?pcode=97120361&cate=112751
70,ASUS,ASUS ROG STRIX B850-E GAMING WIFI STCOM,"516,080","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+2페이즈 / 페이즈당90A / Vcore출력합계 : 1440A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / DP / USB4 40Gbps / USB3.x 20Gbps / USB3.x 10Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 10개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Intel / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/858/618/077/716e312a25fd49979f127749589f934d.jpg?shrink=130:130&_v=20260921142539,https://prod.danawa.com/info/?pcode=77618858&cate=112751
71,ASUS,ASUS ROG STRIX B850-I GAMING WIFI STCOM,"408,290","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-iTX (17.0x17.0cm) / 전원부 : 10+2+1페이즈 / 페이즈당90A / Vcore출력합계 : 900A / [메모리] 8200MHz (PC5-65600) / 2개 / 메모리 용량 : 최대 96GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 1개 / [저장장치] M.2 : 2개 / SATA3 : 2개 / M.2 연결 : PCIe5.0 , NVMe / [후면단자] HDMI / Type-C / USB3.x 20Gbps / USB3.x 10Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 6개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Intel / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/963/883/073/c84e37feeaf945dcaf96e5bb5e5925de.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=73883963&cate=112751
72,ASUS,ASUS TUF Gaming B850M-PLUS WIFI7 대원씨티에스,"260,920","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/543/118/097/390deb33ec564efbaf18f50429a150cf.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=97118543&cate=112751
73,ASUS,ASUS TUF Gaming B850-BTF WIFI W STCOM,"401,420","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (후면커넥터) / BTF / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , PCIe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / USB A타입 : 9개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : 썬더볼트 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / GC-HPWR슬롯 / 일체형IO실드 닫기",https://img.danuri.io/catalog-image/717/656/096/41665a66189649e6b9dacf14ca4997fe.jpg?shrink=130:130&_v=20260921092644,https://prod.danawa.com/info/?pcode=96656717&cate=112751
74,ASUS,ASUS ROG STRIX B650E-E GAMING WIFI STCOM,"476,500","AMD(소켓AM5) / AMD B650E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2페이즈 / 페이즈당70A / Vcore출력합계 : 1120A / [메모리] 6400MHz (PC5-51200) / 4개 / 메모리 용량 : 최대 128GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 2개 / PCIex1 : 2개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / USB A타입 : 10개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Intel 2.5Gb / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 5개 / [특징] 전원부 방열판 / M.2 히트싱크 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/582/044/018/fdecfa47e6784d2cb62cbe2ca078aab1.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=18044582&cate=112751
75,ASUS,ASUS TUF Gaming A620-PRO WIFI STCOM,"270,270","AMD(소켓AM5) / AMD A620 / DDR5 / VGA 연결 : PCIe4.0 x16 / ATX (30.5x24.4cm) / 전원부 : 12+2페이즈 / [메모리] 6400MHz (PC5-51200) / 4개 / 메모리 용량 : 최대 192GB / EXPO / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex16(at x2) : 1개 / PCIex1 : 2개 / [저장장치] M.2 : 2개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 5개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / UEFI 닫기",https://img.danuri.io/catalog-image/291/318/020/5f10952072134e55b1cb9f4ce309e985.jpg?shrink=130:130&_v=20260921085758,https://prod.danawa.com/info/?pcode=20318291&cate=112751
76,ASUS,ASUS TUF Gaming B850-BTF WIFI W 인텍앤컴퍼니,"390,730","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (후면커넥터) / BTF / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , PCIe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / USB A타입 : 9개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : 썬더볼트 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / GC-HPWR슬롯 / 일체형IO실드 닫기",https://img.danuri.io/catalog-image/840/678/092/6a8beaa676aa44129cb1321b19a12899.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=92678840&cate=112751
77,ASUS,ASUS TUF Gaming X870E-PLUS WIFI7 인텍앤컴퍼니,"418,990","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1280A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , 온도 센서 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/034/183/103/d8928542114741a5a2a3c649ce9c6c9d.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=103183034&cate=112751
78,ASUS,ASUS ROG STRIX X870E-E GAMING WIFI 대원씨티에스,"1,050,000","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+2+2페이즈 / 페이즈당110A / Vcore출력합계 : 1980A / [메모리] 8400MHz (PC5-67200) / 4개 / 메모리 용량 : 최대 192GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 20Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 9개 / USB C타입 : 4개 / [랜/오디오] 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5+1개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/766/852/067/c8033d0b16ba4a2f8d1aba22bc3b8b7d.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=67852766&cate=112751
79,ASUS,ASUS TUF Gaming B850M-PLUS WIFI 인텍앤컴퍼니,"277,280","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 192GB / XMP / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x8) : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/250/491/074/4a542d2d724e40a2b014799e39037e77.jpg?shrink=130:130&_v=20260921140458,https://prod.danawa.com/info/?pcode=74491250&cate=112751
